Reading Airport file from airports.txt
Read Airports: There were 5740 Airports with IATA code
Reading Routes file from routes.txt
Read Routes: There were 68292 routes with IATA code
Calculating Page Rank
PageRank Result:
4966 : 2.8324599915e-05 -> Felker Aaf, United States
4967 : 2.8324599915e-05 -> Lemoore Nas, United States
4968 : 2.8324599915e-05 -> Edwards Afb, United States
4969 : 2.8324599915e-05 -> Point Mugu Nas, United States
4970 : 2.8324599915e-05 -> Vance Afb, United States
4971 : 2.8324599915e-05 -> Houlton Intl, United States
4972 : 2.8324599915e-05 -> Jack Northrop Fld Hawthorne Muni, United States
4973 : 2.8324599915e-05 -> Hurlburt Fld, United States
4974 : 2.8324599915e-05 -> Luke Afb, United States
4975 : 2.8324599915e-05 -> Miramar Mcas, United States
4976 : 2.8324599915e-05 -> Butts Aaf, United States
4977 : 2.8324599915e-05 -> Robinson Aaf, United States
4978 : 2.8324599915e-05 -> Maxwell Afb, United States
4979 : 2.8324599915e-05 -> Wheeler Aaf, United States
4980 : 2.8324599915e-05 -> Creech Afb, United States
4981 : 2.8324599915e-05 -> China Lake Naws, United States
4982 : 2.8324599915e-05 -> Tipton, United States
4983 : 2.8324599915e-05 -> Dover Afb, United States
4984 : 2.8324599915e-05 -> Anniston Metro, United States
4985 : 2.8324599915e-05 -> Laughlin Afb, United States
4986 : 2.8324599915e-05 -> Dalhart Muni, United States
4987 : 2.8324599915e-05 -> Pope Field, United States
4988 : 2.8324599915e-05 -> Redstone Aaf, United States
4989 : 2.8324599915e-05 -> Little Rock Afb, United States
4990 : 2.8324599915e-05 -> Caribou Muni, United States
4991 : 2.8324599915e-05 -> Annette Island, United States
4992 : 2.8324599915e-05 -> Tstc Waco, United States
4993 : 2.8324599915e-05 -> Allen Aaf, United States
4994 : 2.8324599915e-05 -> Bisbee Douglas Intl, United States
4995 : 2.8324599915e-05 -> Acadiana Rgnl, United States
4996 : 2.8324599915e-05 -> Cut Bank Muni, United States
4997 : 2.8324599915e-05 -> North Perry, United States
4998 : 2.8324599915e-05 -> Anderson Rgnl, United States
4999 : 2.8324599915e-05 -> Fort Lauderdale Executive, United States
5000 : 2.8324599915e-05 -> Port Angeles Cgas, United States
5001 : 2.8324599915e-05 -> Mobile Downtown, United States
5002 : 2.8324599915e-05 -> Wendover, United States
5003 : 2.8324599915e-05 -> Griffiss Afld, United States
5004 : 2.8324599915e-05 -> Travis Afb, United States
5005 : 2.8324599915e-05 -> Whiting Fld Nas North, United States
5006 : 2.8324599915e-05 -> Grider Fld, United States
5007 : 2.8324599915e-05 -> Hunter Aaf, United States
5008 : 2.8324599915e-05 -> Ponca City Rgnl, United States
5009 : 2.8324599915e-05 -> Grants Milan Muni, United States
5010 : 2.8324599915e-05 -> Merrill Fld, United States
5011 : 2.8324599915e-05 -> Twentynine Palms Eaf, United States
5012 : 2.8324599915e-05 -> Bicycle Lake Aaf, United States
5013 : 2.8324599915e-05 -> Sacramento Mather, United States
5014 : 2.8324599915e-05 -> Marina Muni, United States
5015 : 2.8324599915e-05 -> Oscoda Wurtsmith, United States
5016 : 2.8324599915e-05 -> Big Mountain Afs, United States
5017 : 2.8324599915e-05 -> St George, United States
5018 : 2.8324599915e-05 -> Cape Newenham Lrrs, United States
5019 : 2.8324599915e-05 -> Laurence G Hanscom Fld, United States
5020 : 2.8324599915e-05 -> Cape Romanzof Lrrs, United States
5021 : 2.8324599915e-05 -> Bryant Ahp, United States
5022 : 2.8324599915e-05 -> Sparrevohn Lrrs, United States
5023 : 2.8324599915e-05 -> Indian Mountain Lrrs, United States
5024 : 2.8324599915e-05 -> Clear, United States
5025 : 2.8324599915e-05 -> Executive, United States
5026 : 2.8324599915e-05 -> Wainwright As, United States
5027 : 2.8324599915e-05 -> Hohenems, Austria
5028 : 2.8324599915e-05 -> Zhongchuan, China
5029 : 2.8324599915e-05 -> Camden, Australia
5030 : 2.8324599915e-05 -> Sydney Bankstown, Australia
5031 : 2.8324599915e-05 -> Woomera, Australia
5032 : 2.8324599915e-05 -> Perth Jandakot, Australia
5033 : 2.8324599915e-05 -> Melbourne Moorabbin, Australia
5034 : 2.8324599915e-05 -> Seletar, Singapore
5035 : 2.8324599915e-05 -> Paya Lebar, Singapore
5036 : 2.8324599915e-05 -> Malacca, Malaysia
5037 : 2.8324599915e-05 -> Balti International Airport, Moldova
5038 : 2.8324599915e-05 -> Japura, Indonesia
5039 : 2.8324599915e-05 -> Pinang Kampai, Indonesia
5040 : 2.8324599915e-05 -> Pitu, Indonesia
5041 : 2.8324599915e-05 -> Putao, Burma
5042 : 2.8324599915e-05 -> Mong Hsat, Burma
5043 : 2.8324599915e-05 -> Kyaukpyu, Burma
5044 : 2.8324599915e-05 -> Bamburi, Kenya
5045 : 2.8324599915e-05 -> Nhatrang, Vietnam
5046 : 2.8324599915e-05 -> Orchid Beach, Australia
5047 : 2.8324599915e-05 -> Pattani, Thailand
5048 : 2.8324599915e-05 -> Cuddapah, India
5049 : 2.8324599915e-05 -> Bellary, India
5050 : 2.8324599915e-05 -> Balkhash Airport, Kazakhstan
5051 : 2.8324599915e-05 -> Satna, India
5052 : 2.8324599915e-05 -> Pantnagar, India
5053 : 2.8324599915e-05 -> Pathankot, India
5054 : 2.8324599915e-05 -> Kota, India
5055 : 2.8324599915e-05 -> Jaisalmer, India
5056 : 2.8324599915e-05 -> Gwalior, India
5057 : 2.8324599915e-05 -> Kullu Manali, India
5058 : 2.8324599915e-05 -> Ishurdi, Bangladesh
5059 : 2.8324599915e-05 -> Rourkela, India
5060 : 2.8324599915e-05 -> Dibrugarh, India
5061 : 2.8324599915e-05 -> Lilabari, India
5062 : 2.8324599915e-05 -> Kailashahar, India
5063 : 2.8324599915e-05 -> Jamshedpur, India
5064 : 2.8324599915e-05 -> Gaya, India
5065 : 2.8324599915e-05 -> Dhanbad, India
5066 : 2.8324599915e-05 -> Cooch Behar, India
5067 : 2.8324599915e-05 -> Kirkuk AB, Iraq
5068 : 2.8324599915e-05 -> China Bay, Sri Lanka
5069 : 2.8324599915e-05 -> Kankesanturai, Sri Lanka
5070 : 2.8324599915e-05 -> Amparai, Sri Lanka
5071 : 2.8324599915e-05 -> Colombo Ratmalana, Sri Lanka
5072 : 2.8324599915e-05 -> Sholapur, India
5073 : 2.8324599915e-05 -> Nasik Road, India
5074 : 2.8324599915e-05 -> Keshod, India
5075 : 2.8324599915e-05 -> Kolhapur, India
5076 : 2.8324599915e-05 -> Kandla, India
5077 : 2.8324599915e-05 -> Daman, India
5078 : 2.8324599915e-05 -> Bilaspur, India
5079 : 2.8324599915e-05 -> Akola, India
5080 : 2.8324599915e-05 -> Kurumoch, Russia
5081 : 2.8324599915e-05 -> Migalovo, Russia
5082 : 2.8324599915e-05 -> Bryansk, Russia
5083 : 2.8324599915e-05 -> Al Udeid AB, Qatar
5084 : 2.8324599915e-05 -> Turkmenbashi, Turkmenistan
5085 : 2.8324599915e-05 -> Great Barrier Island, New Zealand
5086 : 2.8324599915e-05 -> Minsk 1, Belarus
5087 : 2.8324599915e-05 -> Vitebsk, Belarus
5088 : 2.8324599915e-05 -> Provideniya Bay, Russia
5089 : 2.8324599915e-05 -> Mustique, Saint Vincent and the Grenadines
5090 : 2.8324599915e-05 -> Fernando Luis Ribas Dominicci, Puerto Rico
5091 : 2.8324599915e-05 -> Diego Jimenez Torres, Puerto Rico
5092 : 2.8324599915e-05 -> Canefield, Dominica
5093 : 2.8324599915e-05 -> Lethem, Guyana
5094 : 2.8324599915e-05 -> Valle De La Pascua, Venezuela
5095 : 2.8324599915e-05 -> Tucupita, Venezuela
5096 : 2.8324599915e-05 -> Santa Barbara Del Zulia, Venezuela
5097 : 2.8324599915e-05 -> San Fernando De Apure, Venezuela
5098 : 2.8324599915e-05 -> Sub Teniente Nestor Arias, Venezuela
5099 : 2.8324599915e-05 -> San Antonio Del Tachira, Venezuela
5100 : 2.8324599915e-05 -> General Bartolome Salom Intl, Venezuela
5101 : 2.8324599915e-05 -> Alberto Carnevalli, Venezuela
5102 : 2.8324599915e-05 -> La Fria, Venezuela
5103 : 2.8324599915e-05 -> Guanare, Venezuela
5104 : 2.8324599915e-05 -> Guiria, Venezuela
5105 : 2.8324599915e-05 -> Antonio Jose De Sucre, Venezuela
5106 : 2.8324599915e-05 -> General Jose Francisco Bermudez, Venezuela
5107 : 2.8324599915e-05 -> Ciudad Bolivar, Venezuela
5108 : 2.8324599915e-05 -> Anaco, Venezuela
5109 : 2.8324599915e-05 -> Oswaldo Guevara Mujica, Venezuela
5110 : 2.8324599915e-05 -> Nueva Hesperides Intl, Uruguay
5111 : 2.8324599915e-05 -> Capitan Montes, Peru
5112 : 2.8324599915e-05 -> Pisco Intl, Peru
5113 : 2.8324599915e-05 -> Chachapoyas, Peru
5114 : 2.8324599915e-05 -> Moises Benzaquen Rengifo, Peru
5115 : 2.8324599915e-05 -> Michigan City Municipal Airport, United States
5116 : 2.8324599915e-05 -> Juanjui, Peru
5117 : 2.8324599915e-05 -> Teniente Jaime A De Montreuil Morales, Peru
5118 : 2.8324599915e-05 -> Seward Airport, United States
5119 : 2.8324599915e-05 -> Bermejo, Bolivia
5120 : 2.8324599915e-05 -> Farfan, Colombia
5121 : 2.8324599915e-05 -> Otu, Colombia
5122 : 2.8324599915e-05 -> Aguas Claras, Colombia
5123 : 2.8324599915e-05 -> Baracoa, Colombia
5124 : 2.8324599915e-05 -> McCarthy Airport, United States
5125 : 2.8324599915e-05 -> Tarapoa, Ecuador
5126 : 2.8324599915e-05 -> General Ulpiano Paez, Ecuador
5127 : 2.8324599915e-05 -> Reales Tamarindos, Ecuador
5128 : 2.8324599915e-05 -> General Manuel Serrano, Ecuador
5129 : 2.8324599915e-05 -> Chachoan, Ecuador
5130 : 2.8324599915e-05 -> Chaiten, Chile
5131 : 2.8324599915e-05 -> Maria Dolores, Chile
5132 : 2.8324599915e-05 -> Teniente Vidal, Chile
5133 : 2.8324599915e-05 -> Chile Chico, Chile
5134 : 2.8324599915e-05 -> Campo Fontenelle, Brazil
5135 : 2.8324599915e-05 -> Paulo Afonso, Brazil
5136 : 2.8324599915e-05 -> Base Aerea De Santos, Brazil
5137 : 2.8324599915e-05 -> Santa Cruz, Brazil
5138 : 2.8324599915e-05 -> Porter County Municipal Airport, United States
5139 : 2.8324599915e-05 -> Ponta Pora, Brazil
5140 : 2.8324599915e-05 -> Porto Nacional, Brazil
5141 : 2.8324599915e-05 -> Pocos De Caldas, Brazil
5142 : 2.8324599915e-05 -> Grand Marais Cook County Airport, United States
5143 : 2.8324599915e-05 -> Lins, Brazil
5144 : 2.8324599915e-05 -> Caravelas, Brazil
5145 : 2.8324599915e-05 -> Carolina, Brazil
5146 : 2.8324599915e-05 -> Bauru, Brazil
5147 : 2.8324599915e-05 -> Bacacheri, Brazil
5148 : 2.8324599915e-05 -> Comandante Gustavo Kraemer, Brazil
5149 : 2.8324599915e-05 -> Araraquara, Brazil
5150 : 2.8324599915e-05 -> Villa Gesell, Argentina
5151 : 2.8324599915e-05 -> Tandil, Argentina
5152 : 2.8324599915e-05 -> Mackinac Island Airport, United States
5153 : 2.8324599915e-05 -> Santa Cruz, Argentina
5154 : 2.8324599915e-05 -> Perito Moreno, Argentina
5155 : 2.8324599915e-05 -> San Julian, Argentina
5156 : 2.8324599915e-05 -> Puerto Deseado, Argentina
5157 : 2.8324599915e-05 -> El Bolson, Argentina
5158 : 2.8324599915e-05 -> Portage Municipal Airport, United States
5159 : 2.8324599915e-05 -> Oran, Argentina
5160 : 2.8324599915e-05 -> Paso De Los Libres, Argentina
5161 : 2.8324599915e-05 -> Villa Dolores, Argentina
5162 : 2.8324599915e-05 -> Rio Cuarto Area De Material, Argentina
5163 : 2.8324599915e-05 -> Malargue, Argentina
5164 : 2.8324599915e-05 -> La Plata, Argentina
5165 : 2.8324599915e-05 -> General Urquiza, Argentina
5166 : 2.8324599915e-05 -> Gualeguaychu, Argentina
5167 : 2.8324599915e-05 -> Comodoro Pierrestegui, Argentina
5168 : 2.8324599915e-05 -> Wausau Downtown Airport, United States
5169 : 2.8324599915e-05 -> Gardermoen Airport, Norway
5170 : 2.8324599915e-05 -> Baguio, Philippines
5171 : 2.8324599915e-05 -> Mary Airport, Turkmenistan
5172 : 2.8324599915e-05 -> Yonaguni, Japan
5173 : 2.8324599915e-05 -> Yoron, Japan
5174 : 2.8324599915e-05 -> Shimojishima, Japan
5175 : 2.8324599915e-05 -> Kitadaito, Japan
5176 : 2.8324599915e-05 -> Minami Daito, Japan
5177 : 2.8324599915e-05 -> Kadena Ab, Japan
5178 : 2.8324599915e-05 -> Yecheon, South Korea
5179 : 2.8324599915e-05 -> Osan Ab, South Korea
5180 : 2.8324599915e-05 -> Seoul Ab, South Korea
5181 : 2.8324599915e-05 -> Macomb Municipal Airport, United States
5182 : 2.8324599915e-05 -> Gangneung, South Korea
5183 : 2.8324599915e-05 -> Sokcho, South Korea
5184 : 2.8324599915e-05 -> Yokota Ab, Japan
5185 : 2.8324599915e-05 -> Sazena, Czech Republic
5186 : 2.8324599915e-05 -> Oki, Japan
5187 : 2.8324599915e-05 -> Tokunoshima, Japan
5188 : 2.8324599915e-05 -> New Tanegashima, Japan
5189 : 2.8324599915e-05 -> Yakushima, Japan
5190 : 2.8324599915e-05 -> Okushiri, Japan
5191 : 2.8324599915e-05 -> Chitose, Japan
5192 : 2.8324599915e-05 -> Iwo Jima, Japan
5193 : 2.8324599915e-05 -> Wang An, Taiwan
5194 : 2.8324599915e-05 -> Cessnock Airport, Australia
5195 : 2.8324599915e-05 -> Lanyu, Taiwan
5196 : 2.8324599915e-05 -> Chiayi, Taiwan
5197 : 2.8324599915e-05 -> Lyudao, Taiwan
5198 : 2.8324599915e-05 -> Pingtung South, Taiwan
5199 : 2.8324599915e-05 -> Midway Atoll, Midway Islands
5200 : 2.8324599915e-05 -> Scone Airport, Australia
5201 : 2.8324599915e-05 -> Tinian Intl, Northern Mariana Islands
5202 : 2.8324599915e-05 -> Andersen Afb, Guam
5203 : 2.8324599915e-05 -> Canton, Kiribati
5204 : 2.8324599915e-05 -> Palmyra, Syria
5205 : 2.8324599915e-05 -> Bassel Al Assad Intl, Syria
5206 : 2.8324599915e-05 -> Deir Zzor, Syria
5207 : 2.8324599915e-05 -> Damascus Intl, Syria
5208 : 2.8324599915e-05 -> Aleppo Intl, Syria
5209 : 2.8324599915e-05 -> Talhar, Pakistan
5210 : 2.8324599915e-05 -> Sui, Pakistan
5211 : 2.8324599915e-05 -> Saidu Sharif, Pakistan
5212 : 2.8324599915e-05 -> Point Roberts Airpark, United States
5213 : 2.8324599915e-05 -> Rawalakot, Pakistan
5214 : 2.8324599915e-05 -> Pasni, Pakistan
5215 : 2.8324599915e-05 -> Nawabshah, Pakistan
5216 : 2.8324599915e-05 -> Muzaffarabad, Pakistan
5217 : 2.8324599915e-05 -> Lyon Part-Dieu Railway, France
5218 : 2.8324599915e-05 -> Thumrait, Oman
5219 : 2.8324599915e-05 -> Masirah, Oman
5220 : 2.8324599915e-05 -> Reykjahlid Airport, Iceland
5221 : 2.8324599915e-05 -> King Hussein, Jordan
5222 : 2.8324599915e-05 -> Marka Intl, Jordan
5223 : 2.8324599915e-05 -> Sabadell Airport, Spain
5224 : 2.8324599915e-05 -> Aeropuerto de Rafaela, Argentina
5225 : 2.8324599915e-05 -> Whitsunday Airstrip, Australia
5226 : 2.8324599915e-05 -> Delaware County Airport, United States
5227 : 2.8324599915e-05 -> Shahid Asyaee, Iran
5228 : 2.8324599915e-05 -> Miami University Airport, United States
5229 : 2.8324599915e-05 -> Sulayel, Saudi Arabia
5230 : 2.8324599915e-05 -> King Khaled Military City, Saudi Arabia
5231 : 2.8324599915e-05 -> King Abdulaziz Ab, Saudi Arabia
5232 : 2.8324599915e-05 -> Konduz, Afghanistan
5233 : 2.8324599915e-05 -> Maimana, Afghanistan
5234 : 2.8324599915e-05 -> Jalalabad, Afghanistan
5235 : 2.8324599915e-05 -> Wanaka, New Zealand
5236 : 2.8324599915e-05 -> Oamaru, New Zealand
5237 : 2.8324599915e-05 -> Manapouri, New Zealand
5238 : 2.8324599915e-05 -> Mount Cook, New Zealand
5239 : 2.8324599915e-05 -> Alexandra, New Zealand
5240 : 2.8324599915e-05 -> Glentanner, New Zealand
5241 : 2.8324599915e-05 -> Chatham Islands, New Zealand
5242 : 2.8324599915e-05 -> Ardmore, New Zealand
5243 : 2.8324599915e-05 -> Purude University Airport, United States
5244 : 2.8324599915e-05 -> Puka Puka, French Polynesia
5245 : 2.8324599915e-05 -> Reao, French Polynesia
5246 : 2.8324599915e-05 -> Anaa, French Polynesia
5247 : 2.8324599915e-05 -> Maitland Airport, Australia
5248 : 2.8324599915e-05 -> Tabiteuea North, Kiribati
5249 : 2.8324599915e-05 -> Vavau Intl, Tonga
5250 : 2.8324599915e-05 -> De Kalb Taylor Municipal Airport, United States
5251 : 2.8324599915e-05 -> Chub Cay, Bahamas
5252 : 2.8324599915e-05 -> San Andros, Bahamas
5253 : 2.8324599915e-05 -> Fresh Creek, Bahamas
5254 : 2.8324599915e-05 -> Grand Geneva Resort Airport, United States
5255 : 2.8324599915e-05 -> La Coloma, Cuba
5256 : 2.8324599915e-05 -> Jaime Gonzalez, Cuba
5257 : 2.8324599915e-05 -> Maximo Gomez, Cuba
5258 : 2.8324599915e-05 -> Limon Intl, Costa Rica
5259 : 2.8324599915e-05 -> Coto 47, Costa Rica
5260 : 2.8324599915e-05 -> North Las Vegas Airport, United States
5261 : 2.8324599915e-05 -> Howard, Panama
5262 : 2.8324599915e-05 -> Puerto Cabezas, Nicaragua
5263 : 2.8324599915e-05 -> Bluefields, Nicaragua
5264 : 2.8324599915e-05 -> Zamora, Mexico
5265 : 2.8324599915e-05 -> Tamuin, Mexico
5266 : 2.8324599915e-05 -> Tlaxcala, Mexico
5267 : 2.8324599915e-05 -> Ingeniero Juan Guillermo Villasana, Mexico
5268 : 2.8324599915e-05 -> Nogales Intl, Mexico
5269 : 2.8324599915e-05 -> Monclova Intl, Mexico
5270 : 2.8324599915e-05 -> Isla Mujeres, Mexico
5271 : 2.8324599915e-05 -> Tehuacan, Mexico
5272 : 2.8324599915e-05 -> General Jose Maria Yanez Intl, Mexico
5273 : 2.8324599915e-05 -> Ensenada, Mexico
5274 : 2.8324599915e-05 -> Kenosha Regional Airport, United States
5275 : 2.8324599915e-05 -> Del Norte Intl, Mexico
5276 : 2.8324599915e-05 -> Tinson Pen, Jamaica
5277 : 2.8324599915e-05 -> Ken Jones, Jamaica
5278 : 2.8324599915e-05 -> Boscobel, Jamaica
5279 : 2.8324599915e-05 -> Tela, Honduras
5280 : 2.8324599915e-05 -> Coban, Guatemala
5281 : 2.8324599915e-05 -> Maria Montez Intl, Dominican Republic
5282 : 2.8324599915e-05 -> Arroyo Barril Intl, Dominican Republic
5283 : 2.8324599915e-05 -> North Caicos, Turks and Caicos Islands
5284 : 2.8324599915e-05 -> Clow International Airport, United States
5285 : 2.8324599915e-05 -> Tatry, Slovakia
5286 : 2.8324599915e-05 -> Sliac, Slovakia
5287 : 2.8324599915e-05 -> Piestany, Slovakia
5288 : 2.8324599915e-05 -> Imsik, Turkey
5289 : 2.8324599915e-05 -> Cigli, Turkey
5290 : 2.8324599915e-05 -> Eskisehir, Turkey
5291 : 2.8324599915e-05 -> Tyonek Airport, United States
5292 : 2.8324599915e-05 -> Bandirma, Turkey
5293 : 2.8324599915e-05 -> Balikesir, Turkey
5294 : 2.8324599915e-05 -> Afyon, Turkey
5295 : 2.8324599915e-05 -> Etimesgut, Turkey
5296 : 2.8324599915e-05 -> Samedan, Switzerland
5297 : 2.8324599915e-05 -> Sion, Switzerland
5298 : 2.8324599915e-05 -> Cataloi, Romania
5299 : 2.8324599915e-05 -> Caransebes, Romania
5300 : 2.8324599915e-05 -> Aurel Vlaicu, Romania
5301 : 2.8324599915e-05 -> Mostar, Bosnia and Herzegovina
5302 : 2.8324599915e-05 -> Vila Real, Portugal
5303 : 2.8324599915e-05 -> Braganca, Portugal
5304 : 2.8324599915e-05 -> Ovda, Israel
5305 : 2.8324599915e-05 -> Mahanaim I Ben Yaakov, Israel
5306 : 2.8324599915e-05 -> Haifa, Israel
5307 : 2.8324599915e-05 -> Teyman, Israel
5308 : 2.8324599915e-05 -> Prerov, Czech Republic
5309 : 2.8324599915e-05 -> Portoroz, Slovenia
5310 : 2.8324599915e-05 -> Maribor, Slovenia
5311 : 2.8324599915e-05 -> Grosseto, Italy
5312 : 2.8324599915e-05 -> Latina, Italy
5313 : 2.8324599915e-05 -> Ampugnano, Italy
5314 : 2.8324599915e-05 -> Padova, Italy
5315 : 2.8324599915e-05 -> Vicenza, Italy
5316 : 2.8324599915e-05 -> Montichiari, Italy
5317 : 2.8324599915e-05 -> Forli, Italy
5318 : 2.8324599915e-05 -> Aviano Ab, Italy
5319 : 2.8324599915e-05 -> Shoestring Aviation Airfield, United States
5320 : 2.8324599915e-05 -> Piacenza, Italy
5321 : 2.8324599915e-05 -> Albenga, Italy
5322 : 2.8324599915e-05 -> Tortoli, Italy
5323 : 2.8324599915e-05 -> Decimomannu, Italy
5324 : 2.8324599915e-05 -> Sigonella, Italy
5325 : 2.8324599915e-05 -> Lecce, Italy
5326 : 2.8324599915e-05 -> Grottaglie, Italy
5327 : 2.8324599915e-05 -> Gino Lisa, Italy
5328 : 2.8324599915e-05 -> Door County Cherryland Airport, United States
5329 : 2.8324599915e-05 -> Ashford, United Kingdom
5330 : 2.8324599915e-05 -> Larisa, Greece
5331 : 2.8324599915e-05 -> Agrinion, Greece
5332 : 2.8324599915e-05 -> Andravida, Greece
5333 : 2.8324599915e-05 -> Miquelon, Saint Pierre and Miquelon
5334 : 2.8324599915e-05 -> Champagne, France
5335 : 2.8324599915e-05 -> Essey, France
5336 : 2.8324599915e-05 -> Frescaty, France
5337 : 2.8324599915e-05 -> Montoir, France
5338 : 2.8324599915e-05 -> Meucon, France
5339 : 2.8324599915e-05 -> Ploujean, France
5340 : 2.8324599915e-05 -> Armor, France
5341 : 2.8324599915e-05 -> Arnage, France
5342 : 2.8324599915e-05 -> Les Ajoncs, France
5343 : 2.8324599915e-05 -> Granville, France
5344 : 2.8324599915e-05 -> Maupertus, France
5345 : 2.8324599915e-05 -> Fourchambault, France
5346 : 2.8324599915e-05 -> Barberey, France
5347 : 2.8324599915e-05 -> Cormeilles En Vexin, France
5348 : 2.8324599915e-05 -> Toussus Le Noble, France
5349 : 2.8324599915e-05 -> Creil, France
5350 : 2.8324599915e-05 -> Le Bourget, France
5351 : 2.8324599915e-05 -> Entrammes, France
5352 : 2.8324599915e-05 -> Le Pontreau, France
5353 : 2.8324599915e-05 -> Vallee De Seine, France
5354 : 2.8324599915e-05 -> Bricy, France
5355 : 2.8324599915e-05 -> Octeville, France
5356 : 2.8324599915e-05 -> Brenoux, France
